"","ID","ResDensity","N_TraitValue","initial_a","initial_h"
"2162",40036,37.1196156,61.05364347,0.290022351007993,1318.710274
"2163",40036,37.1196156,81.6916092,0.290022351007993,1318.710274
"2164",40036,37.1196156,61.44364941,0.290022351007993,1318.710274
"2165",40036,37.1196156,35.21160359,0.290022351007993,1318.710274
"2166",40036,74.2392312,152.4419831,0.290022351007993,1318.710274
"2167",40036,74.2392312,120.4220633,0.290022351007993,1318.710274
"2168",40036,74.2392312,197.1197356,0.290022351007993,1318.710274
"2169",40036,74.2392312,3.858841569,0.290022351007993,1318.710274
"2170",40036,185.598078,340.8857655,0.290022351007993,1318.710274
"2171",40036,185.598078,133.4068868,0.290022351007993,1318.710274
"2172",40036,185.598078,619.4234179,0.290022351007993,1318.710274
"2173",40036,185.598078,166.4659738,0.290022351007993,1318.710274
"2174",40036,371.196156,69.97910265,0.290022351007993,1318.710274
"2175",40036,371.196156,183.6630396,0.290022351007993,1318.710274
"2176",40036,371.196156,668.5654443,0.290022351007993,1318.710274
"2177",40036,371.196156,900.0574017,0.290022351007993,1318.710274
"2178",40036,742.3923069,396.759008,0.290022351007993,1318.710274
"2179",40036,742.3923069,603.0543375,0.290022351007993,1318.710274
"2180",40036,742.3923069,1318.710274,0.290022351007993,1318.710274
"2181",40036,742.3923069,318.1112463,0.290022351007993,1318.710274
"2182",40037,12.82399542,1.169237603,0.00243438371398282,69.00516932
"2183",40037,12.82399542,0.102585839,0.00243438371398282,69.00516932
"2184",40037,12.82399542,0.076889607,0.00243438371398282,69.00516932
"2185",40037,32.05998855,6.120661649,0.00243438371398282,69.00516932
"2186",40037,32.05998855,12.11467016,0.00243438371398282,69.00516932
"2187",40037,32.05998855,3.957422147,0.00243438371398282,69.00516932
"2188",40037,32.05998855,0.57895786,0.00243438371398282,69.00516932
"2189",40037,64.11997023,6.323916458,0.00243438371398282,69.00516932
"2190",40037,64.11997023,5.813910101,0.00243438371398282,69.00516932
"2191",40037,64.11997023,1.508464019,0.00243438371398282,69.00516932
"2192",40037,64.11997023,1.557302551,0.00243438371398282,69.00516932
"2193",40037,160.2999084,12.21829723,0.00243438371398282,69.00516932
"2194",40037,160.2999084,21.39306281,0.00243438371398282,69.00516932
"2195",40037,160.2999084,22.53333726,0.00243438371398282,69.00516932
"2196",40037,160.2999084,4.132776262,0.00243438371398282,69.00516932
"2197",40037,320.5998855,0.48716823,0.00243438371398282,69.00516932
"2198",40037,320.5998855,69.00516932,0.00243438371398282,69.00516932
"2199",40037,320.5998855,38.5445952,0.00243438371398282,69.00516932
"2200",40037,641.1997023,31.57697126,0.00243438371398282,69.00516932
"2201",40037,641.1997023,17.27555146,0.00243438371398282,69.00516932
"2202",40037,641.1997023,40.71068481,0.00243438371398282,69.00516932
"2203",40038,0.25,0.06122449,0.193627890922432,0.75
"2204",40038,0.25,0.048780488,0.193627890922432,0.75
"2205",40038,0.25,0.08,0.193627890922432,0.75
"2206",40038,0.25,0.063157895,0.193627890922432,0.75
"2207",40038,0.25,0.069918699,0.193627890922432,0.75
"2208",40038,0.25,0.061111111,0.193627890922432,0.75
"2209",40038,0.5,0.092307692,0.193627890922432,0.75
"2210",40038,0.5,0.24,0.193627890922432,0.75
"2211",40038,0.5,0.133333333,0.193627890922432,0.75
"2212",40038,0.5,0.142857143,0.193627890922432,0.75
"2213",40038,0.5,0.130434783,0.193627890922432,0.75
"2214",40038,1,0.352941176,0.193627890922432,0.75
"2215",40038,1,0.315789474,0.193627890922432,0.75
"2216",40038,1,0.352941176,0.193627890922432,0.75
"2217",40038,1,0.285714286,0.193627890922432,0.75
"2218",40038,1,0.206896552,0.193627890922432,0.75
"2219",40038,2,0.6,0.193627890922432,0.75
"2220",40038,2,0.428571429,0.193627890922432,0.75
"2221",40038,2,0.3,0.193627890922432,0.75
"2222",40038,2,0.375,0.193627890922432,0.75
"2223",40038,2,0.466666667,0.193627890922432,0.75
"2224",40038,4,0.4615,0.193627890922432,0.75
"2225",40038,4,0.5,0.193627890922432,0.75
"2226",40038,4,0.666666667,0.193627890922432,0.75
"2227",40038,4,0.4285,0.193627890922432,0.75
"2228",40038,4,0.6,0.193627890922432,0.75
"2229",40038,4,0.461538462,0.193627890922432,0.75
"2230",40038,8,0.733333333,0.193627890922432,0.75
"2231",40038,8,0.666666667,0.193627890922432,0.75
"2232",40038,8,0.4615,0.193627890922432,0.75
"2233",40038,8,0.75,0.193627890922432,0.75
"2234",40038,8,0.666666667,0.193627890922432,0.75
"2235",40038,8,0.6,0.193627890922432,0.75
"2236",40039,0.25,0.078787879,0.0627703796810176,0.616666667
"2237",40039,0.25,0.057142857,0.0627703796810176,0.616666667
"2238",40039,0.25,0.022140221,0.0627703796810176,0.616666667
"2239",40039,0.25,0.070134228,0.0627703796810176,0.616666667
"2240",40039,0.25,0.088216561,0.0627703796810176,0.616666667
"2241",40039,0.25,0.040268456,0.0627703796810176,0.616666667
"2242",40039,0.5,0.139534884,0.0627703796810176,0.616666667
"2243",40039,0.5,0.181818182,0.0627703796810176,0.616666667
"2244",40039,0.5,0.133333333,0.0627703796810176,0.616666667
"2245",40039,0.5,0.075,0.0627703796810176,0.616666667
"2246",40039,0.5,0.088235294,0.0627703796810176,0.616666667
"2247",40039,0.5,0.090909091,0.0627703796810176,0.616666667
"2248",40039,1,0.230769231,0.0627703796810176,0.616666667
"2249",40039,1,0.260869565,0.0627703796810176,0.616666667
"2250",40039,1,0.162162162,0.0627703796810176,0.616666667
"2251",40039,1,0.375,0.0627703796810176,0.616666667
"2252",40039,1,0.3,0.0627703796810176,0.616666667
"2253",40039,1,0.24,0.0627703796810176,0.616666667
"2254",40039,2,0.352941176,0.0627703796810176,0.616666667
"2255",40039,2,0.25,0.0627703796810176,0.616666667
"2256",40039,2,0.408333333,0.0627703796810176,0.616666667
"2257",40039,2,0.466666667,0.0627703796810176,0.616666667
"2258",40039,2,0.315789474,0.0627703796810176,0.616666667
"2259",40039,4,0.483333333,0.0627703796810176,0.616666667
"2260",40039,4,0.416666667,0.0627703796810176,0.616666667
"2261",40039,4,0.516666667,0.0627703796810176,0.616666667
"2262",40039,4,0.260869565,0.0627703796810176,0.616666667
"2263",40039,4,0.383333333,0.0627703796810176,0.616666667
"2264",40039,4,0.366666667,0.0627703796810176,0.616666667
"2265",40039,8,0.5,0.0627703796810176,0.616666667
"2266",40039,8,0.545454545,0.0627703796810176,0.616666667
"2267",40039,8,0.4,0.0627703796810176,0.616666667
"2268",40039,8,0.616666667,0.0627703796810176,0.616666667
"2269",40039,8,0.483333333,0.0627703796810176,0.616666667
"2270",40042,10,0.000694444,3.66793509001075e-06,0.006875
"2271",40042,10,0.000555556,3.66793509001075e-06,0.006875
"2272",40042,10,0.000694444,3.66793509001075e-06,0.006875
"2273",40042,10,0.000555556,3.66793509001075e-06,0.006875
"2274",40042,10,0.000694444,3.66793509001075e-06,0.006875
"2275",40042,10,0.000555556,3.66793509001075e-06,0.006875
"2276",40042,10,0.000416667,3.66793509001075e-06,0.006875
"2277",40042,10,0.000625,3.66793509001075e-06,0.006875
"2278",40042,25,0.000138889,3.66793509001075e-06,0.006875
"2279",40042,25,0.001458333,3.66793509001075e-06,0.006875
"2280",40042,25,0.001458333,3.66793509001075e-06,0.006875
"2281",40042,25,0.001527778,3.66793509001075e-06,0.006875
"2282",40042,25,0.000763889,3.66793509001075e-06,0.006875
"2283",40042,25,0.000555556,3.66793509001075e-06,0.006875
"2284",40042,25,0.000277778,3.66793509001075e-06,0.006875
"2285",40042,25,0.000208333,3.66793509001075e-06,0.006875
"2286",40042,50,0.000625,3.66793509001075e-06,0.006875
"2287",40042,50,0.002291667,3.66793509001075e-06,0.006875
"2288",40042,50,0.002048611,3.66793509001075e-06,0.006875
"2289",40042,50,0.003368056,3.66793509001075e-06,0.006875
"2290",40042,50,0.002777778,3.66793509001075e-06,0.006875
"2291",40042,50,0.003333333,3.66793509001075e-06,0.006875
"2292",40042,50,0.002777778,3.66793509001075e-06,0.006875
"2293",40042,50,0.002222222,3.66793509001075e-06,0.006875
"2294",40042,75,0.003055556,3.66793509001075e-06,0.006875
"2295",40042,75,0.002986111,3.66793509001075e-06,0.006875
"2296",40042,75,0.003541667,3.66793509001075e-06,0.006875
"2297",40042,75,0.001388889,3.66793509001075e-06,0.006875
"2298",40042,75,0.002916667,3.66793509001075e-06,0.006875
"2299",40042,75,0.002638889,3.66793509001075e-06,0.006875
"2300",40042,75,0.003333333,3.66793509001075e-06,0.006875
"2301",40042,75,0.003611111,3.66793509001075e-06,0.006875
"2302",40042,100,0.004305556,3.66793509001075e-06,0.006875
"2303",40042,100,0.003263889,3.66793509001075e-06,0.006875
"2304",40042,100,0.005347222,3.66793509001075e-06,0.006875
"2305",40042,100,0.004236111,3.66793509001075e-06,0.006875
"2306",40042,100,0.004375,3.66793509001075e-06,0.006875
"2307",40042,100,0.004027778,3.66793509001075e-06,0.006875
"2308",40042,100,0.003611111,3.66793509001075e-06,0.006875
"2309",40042,100,0.000833333,3.66793509001075e-06,0.006875
"2310",40042,150,0.003680556,3.66793509001075e-06,0.006875
"2311",40042,150,0.005972222,3.66793509001075e-06,0.006875
"2312",40042,150,0.005034722,3.66793509001075e-06,0.006875
"2313",40042,150,0.005347222,3.66793509001075e-06,0.006875
"2314",40042,150,0.004166667,3.66793509001075e-06,0.006875
"2315",40042,150,0.005798611,3.66793509001075e-06,0.006875
"2316",40042,150,0.001111111,3.66793509001075e-06,0.006875
"2317",40042,150,0.000763889,3.66793509001075e-06,0.006875
"2318",40042,200,0.002430556,3.66793509001075e-06,0.006875
"2319",40042,200,0.003472222,3.66793509001075e-06,0.006875
"2320",40042,200,0.001180556,3.66793509001075e-06,0.006875
"2321",40042,200,0.006875,3.66793509001075e-06,0.006875
"2322",40042,200,0.003541667,3.66793509001075e-06,0.006875
"2323",40042,200,0.003055556,3.66793509001075e-06,0.006875
"2324",40042,200,0.001597222,3.66793509001075e-06,0.006875
"2325",40042,200,0.005416667,3.66793509001075e-06,0.006875
"2326",40042,250,0.002222222,3.66793509001075e-06,0.006875
"2327",40042,250,0.002986111,3.66793509001075e-06,0.006875
"2328",40042,250,0.0040625,3.66793509001075e-06,0.006875
"2329",40042,250,0.004270833,3.66793509001075e-06,0.006875
"2330",40042,250,0.002013889,3.66793509001075e-06,0.006875
"2331",40042,250,0.002986111,3.66793509001075e-06,0.006875
"2332",40042,250,0.004166667,3.66793509001075e-06,0.006875
"2333",40042,250,0.004375,3.66793509001075e-06,0.006875
"2334",40042,300,0.003402778,3.66793509001075e-06,0.006875
"2335",40042,300,0.003263889,3.66793509001075e-06,0.006875
"2336",40042,300,0.001840278,3.66793509001075e-06,0.006875
"2337",40042,300,0.005277778,3.66793509001075e-06,0.006875
"2338",40042,300,0.002395833,3.66793509001075e-06,0.006875
"2339",40042,300,0.004097222,3.66793509001075e-06,0.006875
"2340",40042,300,0.001875,3.66793509001075e-06,0.006875
"2341",40042,300,0.005416667,3.66793509001075e-06,0.006875
"2342",40042,350,0.005833333,3.66793509001075e-06,0.006875
"2343",40042,350,0.005520833,3.66793509001075e-06,0.006875
"2344",40042,350,0.003923611,3.66793509001075e-06,0.006875
"2345",40042,350,0.002847222,3.66793509001075e-06,0.006875
"2346",40042,350,0.002881944,3.66793509001075e-06,0.006875
"2347",40042,350,0.005972222,3.66793509001075e-06,0.006875
"2348",40042,350,0.004131944,3.66793509001075e-06,0.006875
"2349",40042,350,0.0025,3.66793509001075e-06,0.006875
"2350",40042,400,0.003472222,3.66793509001075e-06,0.006875
"2351",40042,400,0.0021875,3.66793509001075e-06,0.006875
"2352",40042,400,0.001736111,3.66793509001075e-06,0.006875
"2353",40042,400,0.002569444,3.66793509001075e-06,0.006875
"2354",40042,400,0.004861111,3.66793509001075e-06,0.006875
"2355",40042,400,0.001875,3.66793509001075e-06,0.006875
"2356",40042,400,0.002291667,3.66793509001075e-06,0.006875
"2357",40042,400,0.004722222,3.66793509001075e-06,0.006875
"2358",40043,10,0.000694444,2.18507495968118e-06,0.004027778
"2359",40043,10,0.000451389,2.18507495968118e-06,0.004027778
"2360",40043,10,0.000625,2.18507495968118e-06,0.004027778
"2361",40043,10,0.000694444,2.18507495968118e-06,0.004027778
"2362",40043,10,0.000694444,2.18507495968118e-06,0.004027778
"2363",40043,10,0.000625,2.18507495968118e-06,0.004027778
"2364",40043,10,0.000520833,2.18507495968118e-06,0.004027778
"2365",40043,10,0.000277778,2.18507495968118e-06,0.004027778
"2366",40043,25,0.000902778,2.18507495968118e-06,0.004027778
"2367",40043,25,0.000555556,2.18507495968118e-06,0.004027778
"2368",40043,25,0.000347222,2.18507495968118e-06,0.004027778
"2369",40043,25,0.001388889,2.18507495968118e-06,0.004027778
"2370",40043,25,0.00125,2.18507495968118e-06,0.004027778
"2371",40043,25,0.000763889,2.18507495968118e-06,0.004027778
"2372",40043,25,0.000416667,2.18507495968118e-06,0.004027778
"2373",40043,25,0.001041667,2.18507495968118e-06,0.004027778
"2374",40043,50,0.002847222,2.18507495968118e-06,0.004027778
"2375",40043,50,0.001458333,2.18507495968118e-06,0.004027778
"2376",40043,50,0.000972222,2.18507495968118e-06,0.004027778
"2377",40043,50,0.00125,2.18507495968118e-06,0.004027778
"2378",40043,50,6.94e-05,2.18507495968118e-06,0.004027778
"2379",40043,50,0.001423611,2.18507495968118e-06,0.004027778
"2380",40043,50,0.001597222,2.18507495968118e-06,0.004027778
"2381",40043,50,0.000138889,2.18507495968118e-06,0.004027778
"2382",40043,75,0.002222222,2.18507495968118e-06,0.004027778
"2383",40043,75,0.001319444,2.18507495968118e-06,0.004027778
"2384",40043,75,0.001944444,2.18507495968118e-06,0.004027778
"2385",40043,75,0.002777778,2.18507495968118e-06,0.004027778
"2386",40043,75,0.000833333,2.18507495968118e-06,0.004027778
"2387",40043,75,0.001111111,2.18507495968118e-06,0.004027778
"2388",40043,75,0.000555556,2.18507495968118e-06,0.004027778
"2389",40043,75,0.001458333,2.18507495968118e-06,0.004027778
"2390",40043,100,0.000486111,2.18507495968118e-06,0.004027778
"2391",40043,100,0.002604167,2.18507495968118e-06,0.004027778
"2392",40043,100,0.001944444,2.18507495968118e-06,0.004027778
"2393",40043,100,0.002430556,2.18507495968118e-06,0.004027778
"2394",40043,100,0.001111111,2.18507495968118e-06,0.004027778
"2395",40043,100,0.001215278,2.18507495968118e-06,0.004027778
"2396",40043,100,0.003680556,2.18507495968118e-06,0.004027778
"2397",40043,100,0.001875,2.18507495968118e-06,0.004027778
"2398",40043,150,0.002326389,2.18507495968118e-06,0.004027778
"2399",40043,150,0.0021875,2.18507495968118e-06,0.004027778
"2400",40043,150,0.000590278,2.18507495968118e-06,0.004027778
"2401",40043,150,0.0009375,2.18507495968118e-06,0.004027778
"2402",40043,150,0.002291667,2.18507495968118e-06,0.004027778
"2403",40043,150,0.000833333,2.18507495968118e-06,0.004027778
"2404",40043,150,0.003611111,2.18507495968118e-06,0.004027778
"2405",40043,150,0.003229167,2.18507495968118e-06,0.004027778
"2406",40043,200,0.003715278,2.18507495968118e-06,0.004027778
"2407",40043,200,0.002777778,2.18507495968118e-06,0.004027778
"2408",40043,200,0.002048611,2.18507495968118e-06,0.004027778
"2409",40043,200,0.001076389,2.18507495968118e-06,0.004027778
"2410",40043,200,0.002326389,2.18507495968118e-06,0.004027778
"2411",40043,200,0.001319444,2.18507495968118e-06,0.004027778
"2412",40043,200,0.001319444,2.18507495968118e-06,0.004027778
"2413",40043,200,0.001736111,2.18507495968118e-06,0.004027778
"2414",40043,250,0.003055556,2.18507495968118e-06,0.004027778
"2415",40043,250,0.002743056,2.18507495968118e-06,0.004027778
"2416",40043,250,0.002326389,2.18507495968118e-06,0.004027778
"2417",40043,250,0.003298611,2.18507495968118e-06,0.004027778
"2418",40043,250,0.003576389,2.18507495968118e-06,0.004027778
"2419",40043,250,0.001388889,2.18507495968118e-06,0.004027778
"2420",40043,250,0.003576389,2.18507495968118e-06,0.004027778
"2421",40043,250,0.002361111,2.18507495968118e-06,0.004027778
"2422",40043,300,0.001319444,2.18507495968118e-06,0.004027778
"2423",40043,300,0.001944444,2.18507495968118e-06,0.004027778
"2424",40043,300,0.003576389,2.18507495968118e-06,0.004027778
"2425",40043,300,0.001805556,2.18507495968118e-06,0.004027778
"2426",40043,300,0.001388889,2.18507495968118e-06,0.004027778
"2427",40043,300,0.002777778,2.18507495968118e-06,0.004027778
"2428",40043,300,0.003506944,2.18507495968118e-06,0.004027778
"2429",40043,300,0.003680556,2.18507495968118e-06,0.004027778
"2430",40043,350,0.003680556,2.18507495968118e-06,0.004027778
"2431",40043,350,0.002881944,2.18507495968118e-06,0.004027778
"2432",40043,350,0.0034375,2.18507495968118e-06,0.004027778
"2433",40043,350,0.002152778,2.18507495968118e-06,0.004027778
"2434",40043,350,0.001909722,2.18507495968118e-06,0.004027778
"2435",40043,350,0.003854167,2.18507495968118e-06,0.004027778
"2436",40043,350,0.001979167,2.18507495968118e-06,0.004027778
"2437",40043,350,0.004027778,2.18507495968118e-06,0.004027778
"2438",40043,400,0.0025,2.18507495968118e-06,0.004027778
"2439",40043,400,0.002881944,2.18507495968118e-06,0.004027778
"2440",40043,400,0.001493056,2.18507495968118e-06,0.004027778
"2441",40043,400,0.001215278,2.18507495968118e-06,0.004027778
"2442",40043,400,0.002604167,2.18507495968118e-06,0.004027778
"2443",40043,400,0.003819444,2.18507495968118e-06,0.004027778
"2444",40043,400,0.002986111,2.18507495968118e-06,0.004027778
"2445",40043,400,0.003194444,2.18507495968118e-06,0.004027778
"2446",40044,25,0.03633658,0.00116239044,0.166042781
"2447",40044,50,0.065396341,0.00116239044,0.166042781
"2448",40044,100,0.117890032,0.00116239044,0.166042781
"2449",40044,200,0.152604167,0.00116239044,0.166042781
"2450",40044,300,0.166042781,0.00116239044,0.166042781
"2451",40045,5,0,4.79823151575456e-05,0.023333333
"2452",40045,5,0.001666667,4.79823151575456e-05,0.023333333
"2453",40045,5,0.000833333,4.79823151575456e-05,0.023333333
"2454",40045,5,0.000833333,4.79823151575456e-05,0.023333333
"2455",40045,5,0.001666667,4.79823151575456e-05,0.023333333
"2456",40045,5,0.004166667,4.79823151575456e-05,0.023333333
"2457",40045,10,0.004166667,4.79823151575456e-05,0.023333333
"2458",40045,10,0.004166667,4.79823151575456e-05,0.023333333
"2459",40045,10,0.006666667,4.79823151575456e-05,0.023333333
"2460",40045,10,0.003333333,4.79823151575456e-05,0.023333333
"2461",40045,10,0.0025,4.79823151575456e-05,0.023333333
"2462",40045,25,0.006666667,4.79823151575456e-05,0.023333333
"2463",40045,25,0.006666667,4.79823151575456e-05,0.023333333
"2464",40045,25,0.010416667,4.79823151575456e-05,0.023333333
"2465",40045,25,0.001666667,4.79823151575456e-05,0.023333333
"2466",40045,25,0.0075,4.79823151575456e-05,0.023333333
"2467",40045,50,0.011666667,4.79823151575456e-05,0.023333333
"2468",40045,50,0.0125,4.79823151575456e-05,0.023333333
"2469",40045,50,0.0175,4.79823151575456e-05,0.023333333
"2470",40045,50,0.019166667,4.79823151575456e-05,0.023333333
"2471",40045,75,0.014166667,4.79823151575456e-05,0.023333333
"2472",40045,75,0.023333333,4.79823151575456e-05,0.023333333
"2473",40045,75,0.004166667,4.79823151575456e-05,0.023333333
"2474",40045,75,0.018166667,4.79823151575456e-05,0.023333333
"2475",40045,75,0.0175,4.79823151575456e-05,0.023333333
"2476",40045,100,0.011333333,4.79823151575456e-05,0.023333333
"2477",40045,100,0.020666667,4.79823151575456e-05,0.023333333
"2478",40046,5,0.0025,4.83220422599666e-05,0.0275
"2479",40046,5,0.001666667,4.83220422599666e-05,0.0275
"2480",40046,5,0.0025,4.83220422599666e-05,0.0275
"2481",40046,5,0.003333333,4.83220422599666e-05,0.0275
"2482",40046,5,0.001666667,4.83220422599666e-05,0.0275
"2483",40046,10,0.005833333,4.83220422599666e-05,0.0275
"2484",40046,10,0.005833333,4.83220422599666e-05,0.0275
"2485",40046,10,0.005,4.83220422599666e-05,0.0275
"2486",40046,25,0.005833333,4.83220422599666e-05,0.0275
"2487",40046,25,0.011666667,4.83220422599666e-05,0.0275
"2488",40046,25,0.013333333,4.83220422599666e-05,0.0275
"2489",40046,50,0.0175,4.83220422599666e-05,0.0275
"2490",40046,50,0.0125,4.83220422599666e-05,0.0275
"2491",40046,50,0.021666667,4.83220422599666e-05,0.0275
"2492",40046,75,0.023333333,4.83220422599666e-05,0.0275
"2493",40046,75,0.0265,4.83220422599666e-05,0.0275
"2494",40046,100,0.010416667,4.83220422599666e-05,0.0275
"2495",40046,100,0.024166667,4.83220422599666e-05,0.0275
"2496",40046,100,0.021333333,4.83220422599666e-05,0.0275
"2497",40046,150,0.009166667,4.83220422599666e-05,0.0275
"2498",40046,150,0.021666667,4.83220422599666e-05,0.0275
"2499",40046,150,0.0125,4.83220422599666e-05,0.0275
"2500",40046,150,0.0275,4.83220422599666e-05,0.0275
"2501",40047,20,0.000231481,2.6450798424633e-06,0.000763889
"2502",40047,40,0.000451389,2.6450798424633e-06,0.000763889
"2503",40047,80,0.000706019,2.6450798424633e-06,0.000763889
"2504",40047,10,0.000115741,2.6450798424633e-06,0.000763889
"2505",40047,20,0.000115741,2.6450798424633e-06,0.000763889
"2506",40047,40,0.000347222,2.6450798424633e-06,0.000763889
"2507",40047,80,0.000648148,2.6450798424633e-06,0.000763889
"2508",40047,80,0.000763889,2.6450798424633e-06,0.000763889
"2509",40047,80,0.000613426,2.6450798424633e-06,0.000763889
"2510",40047,10,0.000104167,2.6450798424633e-06,0.000763889
"2511",40047,10,6.94e-05,2.6450798424633e-06,0.000763889
"2512",40047,80,0.000578704,2.6450798424633e-06,0.000763889
"2513",40047,80,0.000532407,2.6450798424633e-06,0.000763889
"2514",40047,40,0.000428241,2.6450798424633e-06,0.000763889
"2515",40047,20,0.000162037,2.6450798424633e-06,0.000763889
"2516",40047,40,0.000231481,2.6450798424633e-06,0.000763889
"2517",40047,40,0.000439815,2.6450798424633e-06,0.000763889
"2518",40047,5,4.63e-05,2.6450798424633e-06,0.000763889
"2519",40047,5,0,2.6450798424633e-06,0.000763889
"2520",40047,5,4.63e-05,2.6450798424633e-06,0.000763889
"2521",40047,5,3.47e-05,2.6450798424633e-06,0.000763889
"2522",40047,10,0.000115741,2.6450798424633e-06,0.000763889
"2523",40047,10,0.000115741,2.6450798424633e-06,0.000763889
"2524",40047,10,9.26e-05,2.6450798424633e-06,0.000763889
"2525",40047,10,3.47e-05,2.6450798424633e-06,0.000763889
"2526",40047,10,9.26e-05,2.6450798424633e-06,0.000763889
"2527",40047,5,4.63e-05,2.6450798424633e-06,0.000763889
"2528",40047,5,4.63e-05,2.6450798424633e-06,0.000763889
"2529",40047,5,1.16e-05,2.6450798424633e-06,0.000763889
"2530",40047,5,4.63e-05,2.6450798424633e-06,0.000763889
"2531",40047,5,5.79e-05,2.6450798424633e-06,0.000763889
"2532",40047,10,9.26e-05,2.6450798424633e-06,0.000763889
"2533",40047,40,0.000358796,2.6450798424633e-06,0.000763889
"2534",40047,10,0.000115741,2.6450798424633e-06,0.000763889
"2535",40047,20,0.000231481,2.6450798424633e-06,0.000763889
"2536",40047,40,0.000439815,2.6450798424633e-06,0.000763889
"2537",40047,10,5.79e-05,2.6450798424633e-06,0.000763889
"2538",40047,20,0.000231481,2.6450798424633e-06,0.000763889
"2539",40047,40,0.000266204,2.6450798424633e-06,0.000763889
"2540",40047,80,0.000185185,2.6450798424633e-06,0.000763889
"2541",40047,20,0.000231481,2.6450798424633e-06,0.000763889
"2542",40047,20,0.000115741,2.6450798424633e-06,0.000763889
"2543",40047,10,2.31e-05,2.6450798424633e-06,0.000763889
"2544",40047,80,0.000474537,2.6450798424633e-06,0.000763889
"2545",40047,40,0.000462963,2.6450798424633e-06,0.000763889
"2546",40047,40,0.000289352,2.6450798424633e-06,0.000763889
"2547",40047,20,0.000115741,2.6450798424633e-06,0.000763889
"2548",40047,20,0.000173611,2.6450798424633e-06,0.000763889
"2549",40047,80,0.000347222,2.6450798424633e-06,0.000763889
"2550",40047,10,8.1e-05,2.6450798424633e-06,0.000763889
"2551",40047,80,0.000694444,2.6450798424633e-06,0.000763889
"2552",40047,20,0.000173611,2.6450798424633e-06,0.000763889
"2553",40047,10,6.94e-05,2.6450798424633e-06,0.000763889
"2554",40047,10,0.000115741,2.6450798424633e-06,0.000763889
"2555",40047,20,0.000104167,2.6450798424633e-06,0.000763889
"2556",40047,10,0.000104167,2.6450798424633e-06,0.000763889
"2557",40047,5,4.63e-05,2.6450798424633e-06,0.000763889
"2558",40047,5,1.16e-05,2.6450798424633e-06,0.000763889
"2559",40047,5,3.47e-05,2.6450798424633e-06,0.000763889
"2560",40047,5,3.47e-05,2.6450798424633e-06,0.000763889
"2561",40047,5,3.47e-05,2.6450798424633e-06,0.000763889
"2562",40047,5,2.31e-05,2.6450798424633e-06,0.000763889
"2563",40047,10,9.26e-05,2.6450798424633e-06,0.000763889
"2564",40047,10,9.26e-05,2.6450798424633e-06,0.000763889
"2565",40047,10,0.000115741,2.6450798424633e-06,0.000763889
"2566",40047,80,0.000462963,2.6450798424633e-06,0.000763889
"2567",40047,80,0.000613426,2.6450798424633e-06,0.000763889
"2568",40047,80,0.000601852,2.6450798424633e-06,0.000763889
"2569",40047,20,0.000173611,2.6450798424633e-06,0.000763889
"2570",40047,5,5.79e-05,2.6450798424633e-06,0.000763889
"2571",40047,20,0.000231481,2.6450798424633e-06,0.000763889
"2572",40047,5,5.79e-05,2.6450798424633e-06,0.000763889
"2573",40047,5,4.63e-05,2.6450798424633e-06,0.000763889
"2574",40048,40,0.000462963,1.03610136919316e-05,0.003414352
"2575",40048,40,0.000462963,1.03610136919316e-05,0.003414352
"2576",40048,40,0.000451389,1.03610136919316e-05,0.003414352
"2577",40048,40,0.000462963,1.03610136919316e-05,0.003414352
"2578",40048,320,0.002604167,1.03610136919316e-05,0.003414352
"2579",40048,320,0.0021875,1.03610136919316e-05,0.003414352
"2580",40048,80,0.000925926,1.03610136919316e-05,0.003414352
"2581",40048,80,0.000740741,1.03610136919316e-05,0.003414352
"2582",40048,80,0.000925926,1.03610136919316e-05,0.003414352
"2583",40048,320,0.001875,1.03610136919316e-05,0.003414352
"2584",40048,320,0.00287037,1.03610136919316e-05,0.003414352
"2585",40048,320,0.002951389,1.03610136919316e-05,0.003414352
"2586",40048,160,0.001851852,1.03610136919316e-05,0.003414352
"2587",40048,320,0.003414352,1.03610136919316e-05,0.003414352
"2588",40048,160,0.001770833,1.03610136919316e-05,0.003414352
"2589",40048,320,0.00287037,1.03610136919316e-05,0.003414352
"2590",40048,160,0.00181713,1.03610136919316e-05,0.003414352
"2591",40048,20,0.000231481,1.03610136919316e-05,0.003414352
"2592",40048,20,0.000231481,1.03610136919316e-05,0.003414352
"2593",40048,20,0.000231481,1.03610136919316e-05,0.003414352
"2594",40048,20,0.000219907,1.03610136919316e-05,0.003414352
"2595",40048,80,0.000925926,1.03610136919316e-05,0.003414352
"2596",40048,160,0.000949074,1.03610136919316e-05,0.003414352
"2597",40048,10,0.000104167,1.03610136919316e-05,0.003414352
"2598",40048,10,0.000115741,1.03610136919316e-05,0.003414352
"2599",40048,10,0.000115741,1.03610136919316e-05,0.003414352
"2600",40048,10,0.000115741,1.03610136919316e-05,0.003414352
"2601",40048,20,0.000231481,1.03610136919316e-05,0.003414352
"2602",40048,20,0.000231481,1.03610136919316e-05,0.003414352
"2603",40048,160,0.001689815,1.03610136919316e-05,0.003414352
"2604",40048,10,0.000115741,1.03610136919316e-05,0.003414352
"2605",40048,20,0.000231481,1.03610136919316e-05,0.003414352
"2606",40048,40,0.000462963,1.03610136919316e-05,0.003414352
"2607",40048,10,0.000115741,1.03610136919316e-05,0.003414352
